segment_id,time_to_eruption
1000213997,17757054.0
100023368,32314240.0
1000488999,15588808.0
1001028887,27555462.0
1001857862,16640064.0
1003310246,19009252.0
1003545497,29078234.0
1004288653,24719050.0
10044968,7375092.0
1005166812,39109976.0
1005502784,15206006.0
1005767712,19645970.0
1005985933,13402549.0
1006013726,37203940.0
1006026494,30856304.0
1006540019,19899452.0
1007067208,32161564.0
1007233480,15128141.0
100741545,31580378.0
100781580,7627220.0
1008031106,29476314.0
1008453141,9604115.0
1008467020,20013438.0
1008990702,18229776.0
100924436,12827316.0
1009570124,14084902.0
1010782837,21978996.0
101092507,19442166.0
1010943716,11215952.0
1011004896,16196768.0
101110196,18095916.0
1011275894,25272178.0
1013422575,10976653.0
1013765862,6552810.0
1014679633,16707453.0
1016115878,26465882.0
1016184206,12635404.0
1017230048,14990069.0
1017425206,26090262.0
101767110,24540124.0
1017793579,11044182.0
1018339787,6217130.5
1018415836,30439654.0
1018835959,24958738.0
1019822001,28276922.0
1020904533,34481536.0
1021766991,33244330.0
1022303057,11995669.0
1022564826,13369158.0
1022792201,48890456.0
1022920538,11796890.0
102293055,16425560.0
1023129837,30812836.0
1023178939,8488905.0
1024202315,28468922.0
1025034217,36815256.0
1025592404,18210524.0
1026104909,10745533.0
1026215164,8212181.0
1026330044,15278093.0
1026893635,29983500.0
1027015334,18686380.0
1027196270,19513250.0
1027492850,23562358.0
1028291376,20390148.0
1028734549,13452166.0
1028909050,28971900.0
1028936480,10509837.0
1030142029,15827677.0
1030502977,19711494.0
1031020617,19062440.0
1031159375,26856704.0
1031162177,27116246.0
103255324,25493056.0
1033010545,13239026.0
1033712814,26350154.0
1034145574,19004872.0
1034149150,28554660.0
1034495604,7800066.5
1034575439,12564967.0
1034661081,34643428.0
1036359163,12828818.0
1036419067,22202732.0
1037409111,24825892.0
1037457727,44596070.0
1037866071,25773644.0
1037870582,24462964.0
1038229705,2362098.0
1038561162,22589402.0
1038795212,23931294.0
1039022988,24538158.0
1039467390,24676140.0
1040926190,33968136.0
1041238096,17333564.0
1042404145,23948876.0
1042683102,27338652.0
1042872766,22383188.0
1042966293,21598998.0
1044132676,49825656.0
1044145499,14300090.0
1044572708,30233868.0
1044918875,31683076.0
1044919243,15307920.0
1045961446,5830352.5
1046125885,19137494.0
1046298092,18169312.0
1047440176,30786196.0
1047553323,12586702.0
1048071171,35713110.0
1049029417,8712933.0
1049179883,26475944.0
1049458669,17772484.0
1049490456,26178948.0
1049718151,8000725.5
10500324,29878860.0
1051297459,11532482.0
1051723909,18180466.0
1052096870,19283244.0
105231979,5821437.5
1052598935,25398960.0
1053288769,24617076.0
1053506000,18736664.0
1053709012,18405162.0
1054155456,13303296.0
1054183033,11105317.0
1055110288,13373462.0
1055280734,15582917.0
1055292020,27094646.0
105565188,9557315.0
1055715186,24387192.0
1056283823,38313320.0
1057143322,21141260.0
1057565195,26066042.0
1057891675,30288022.0
1058184184,23534636.0
1058754098,24194992.0
1058988926,28180928.0
1060658700,4485726.5
1060731119,20188604.0
1060942736,7716369.0
1060953646,30706604.0
1061777512,26156730.0
1063352576,20830052.0
1063492083,17409716.0
1064227773,27758868.0
1065071029,17045654.0
1065179054,17717692.0
106530242,19232242.0
106558646,1288178.1
106685184,15252806.0
1066858964,37976840.0
106705133,4679031.5
1067398856,4456244.0
1067885278,13553339.0
1067970,25483382.0
1068098496,21285558.0
1068298311,16258413.0
1068515581,19842488.0
1069211376,40895840.0
1071550768,23055968.0
1071673479,976213.2
1071727846,20374356.0
1072278088,21980918.0
1072995306,9214385.0
1074297431,13717016.0
1074331622,9507214.0
107456883,22603228.0
1074855139,14560262.0
1075283470,26776202.0
1075411242,31895782.0
1075732342,26701460.0
1076096350,27939578.0
107666202,21210268.0
1077472023,43253108.0
1079683965,6214548.0
1079951835,22366008.0
1080323153,19782166.0
1080844241,22000372.0
108203668,24939654.0
108213146,25996308.0
1082262945,29606454.0
1082864378,26382962.0
1083707533,26762782.0
108403661,3265029.0
1084397983,9033370.0
1084431292,38621320.0
1084581069,22975204.0
1085038607,8443506.0
1085084497,38110770.0
1085229280,24303150.0
1085510648,33336172.0
1085881951,21951072.0
1085882007,22972072.0
1085910515,15763682.0
108610409,11367195.0
1086569026,23436622.0
1086820883,9843354.0
1086962283,24334670.0
1087163936,19558680.0
108734762,11905646.0
1087612350,24204348.0
1087681649,16295274.0
1088360907,16925394.0
108885370,27000228.0
1088867007,29260820.0
1089106361,14327427.0
1089622428,19469156.0
1089767427,23703634.0
108980580,20352368.0
1091470526,5705330.5
1091631666,17874692.0
1091745945,2305094.8
1092124990,12898542.0
1092555354,36904056.0
109341864,24756432.0
1094588886,20308772.0
1094824382,20893148.0
1095039261,14553002.0
1095263306,18212490.0
1096077505,24331296.0
1096565436,9970730.0
10968059,44557936.0
1097472544,41918070.0
109822679,11476421.0
1099056611,24597662.0
1099388776,1561213.8
1099472249,30654656.0
1099564840,12689194.0
1100048277,15158582.0
1100276687,6912787.0
1100541264,5647621.0
110077966,28525926.0
1101672261,34421004.0
1102273593,21404144.0
1102402906,10090066.0
1102541950,15394302.0
1102809614,28381808.0
1102814669,10255594.0
1103082804,36878740.0
1103286910,20988380.0
1103368940,30834772.0
110350278,23817006.0
1103540935,5823573.0
110368744,4926341.0
1104014396,1591976.8
110406323,24488550.0
1105331011,26026532.0
1105982863,15380902.0
1106241100,23597274.0
1106563471,21010244.0
1107289052,39781096.0
1107461160,31296042.0
110836519,20010372.0
1108430240,23385522.0
110897870,21897386.0
1110364836,19460636.0
1111519643,30974508.0
1112589641,29680730.0
1112725405,20226052.0
1114166998,17426830.0
1115292010,27266196.0
1116004069,43126650.0
1116487834,21294180.0
1117004656,22776716.0
1117136867,23411756.0
1117195616,33198736.0
1117947416,16155418.0
1118238925,8128767.0
111846917,34190892.0
1118482512,13297350.0
1118815295,13662285.0
1118878688,6427431.0
1119261733,13461814.0
1119530134,17068260.0
1119629515,16740994.0
1120000702,21188288.0
112044852,31607712.0
1121880142,15317262.0
1122235886,19942494.0
1122555066,20325736.0
1122574109,19498810.0
1123664964,40768856.0
1124294151,17469764.0
1125699550,15868397.0
1126221533,11878229.0
1126641381,19679480.0
1126757306,16753314.0
1126796520,13908427.0
1126811259,15225112.0
1127832368,19898260.0
1128226922,19700020.0
1128498225,26038080.0
1129027163,26766692.0
1129221340,25900614.0
1130257145,24181466.0
1130720014,36291804.0
1131027065,8969149.0
1131427620,26777300.0
1131523873,38654690.0
1132295917,22800496.0
1132486761,24552636.0
1133082361,13107902.0
1134509383,22181156.0
1134521236,36265780.0
1134779082,9093632.0
1134883832,37444310.0
1135419607,7528164.0
1136836722,27847716.0
1138013832,10094585.0
113804746,16680088.0
1138064736,33053536.0
1138211675,19742790.0
1138486916,1226077.1
1138681044,10422815.0
1138720460,21643472.0
1138882964,14252312.0
113905839,18540048.0
1139237569,8506609.0
1139538400,12013624.0
113967173,27342796.0
1140820511,35963950.0
1140974500,16914124.0
114150551,23696540.0
1141520169,6023456.5
1143001734,29786124.0
1143047042,7969702.5
1144429601,14014611.0
1144656675,15815107.0
1145920557,21945892.0
1145967559,25321496.0
1146131621,17215876.0
1147881605,33466182.0
1148019708,26805482.0
1148541354,13933318.0
1148886023,19253090.0
115061644,23986604.0
115078097,18787306.0
1151049976,12976921.0
1151284420,38342500.0
1151324021,19482072.0
1151780520,52575148.0
1151992282,10869013.0
1152013551,15796341.0
1152212686,9366948.0
115221470,30301132.0
1152668140,20069120.0
1153463658,32417092.0
1153586106,11514831.0
1154474865,26533698.0
1155876159,26938592.0
1156025460,25788826.0
1156133043,11979785.0
1156478311,19205720.0
1156548075,28444678.0
1156784512,5833992.5
