segment_id,time_to_eruption
1000213997,17791100.0
100023368,33034070.0
1000488999,11675351.0
1001028887,25535196.0
1001857862,16498691.0
1003310246,15759338.0
1003545497,32056324.0
1004288653,25356262.0
10044968,8272243.0
1005166812,26120340.0
1005502784,16938300.0
1005767712,19310030.0
1005985933,22575838.0
1006013726,35929110.0
1006026494,24505942.0
1006540019,21122868.0
1007067208,33829384.0
1007233480,20019376.0
100741545,37100004.0
100781580,8512826.0
1008031106,23609854.0
1008453141,7242433.5
1008467020,20182892.0
1008990702,17387612.0
100924436,22381304.0
1009570124,10760862.0
1010782837,28221354.0
101092507,14186462.0
1010943716,15159709.0
1011004896,18094572.0
101110196,18160020.0
1011275894,24062604.0
1013422575,17407388.0
1013765862,10165634.0
1014679633,16982756.0
1016115878,24235712.0
1016184206,14813152.0
1017230048,20925816.0
1017425206,24166628.0
101767110,26182740.0
1017793579,13022698.0
1018339787,10601242.0
1018415836,34771348.0
1018835959,25868976.0
1019822001,14415514.0
1020904533,38765652.0
1021766991,33405740.0
1022303057,16388470.0
1022564826,11607371.0
1022792201,47998170.0
1022920538,15005850.0
102293055,14792979.0
1023129837,29149808.0
1023178939,7569749.5
1024202315,31465290.0
1025034217,36262590.0
1025592404,16290147.0
1026104909,11563623.0
1026215164,8115219.0
1026330044,15468515.0
1026893635,21792080.0
1027015334,22402254.0
1027196270,15674211.0
1027492850,25433426.0
1028291376,16572877.0
1028734549,13563778.0
1028909050,30693462.0
1028936480,7509928.0
1030142029,16631941.0
1030502977,20135012.0
1031020617,18604978.0
1031159375,25524998.0
1031162177,24090800.0
103255324,22308032.0
1033010545,14700912.0
1033712814,22639062.0
1034145574,18765906.0
1034149150,35093120.0
1034495604,10017879.0
1034575439,16712522.0
1034661081,29622160.0
1036359163,11493478.0
1036419067,21293884.0
1037409111,22028020.0
1037457727,40090950.0
1037866071,27025548.0
1037870582,25955460.0
1038229705,9044853.0
1038561162,22143594.0
1038795212,26703724.0
1039022988,24004758.0
1039467390,23956374.0
1040926190,35321136.0
1041238096,13597186.0
1042404145,26690208.0
1042683102,28073172.0
1042872766,28070096.0
1042966293,26606796.0
1044132676,32225596.0
1044145499,15725819.0
1044572708,23282316.0
1044918875,37175628.0
1044919243,15422026.0
1045961446,7840369.0
1046125885,16718562.0
1046298092,17137140.0
1047440176,30692688.0
1047553323,11636405.0
1048071171,27071958.0
1049029417,7887179.0
1049179883,28440262.0
1049458669,21937816.0
1049490456,23449148.0
1049718151,6820702.5
10500324,29431862.0
1051297459,12633752.0
1051723909,15778211.0
1052096870,18612576.0
105231979,6199201.5
1052598935,24566636.0
1053288769,34108636.0
1053506000,20224272.0
1053709012,16864596.0
1054155456,14565782.0
1054183033,14877589.0
1055110288,14240299.0
1055280734,18835676.0
1055292020,27930684.0
105565188,13165862.0
1055715186,23829482.0
1056283823,29973756.0
1057143322,17922940.0
1057565195,23611076.0
1057891675,30930336.0
1058184184,23391140.0
1058754098,23582322.0
1058988926,23377756.0
1060658700,3182306.5
1060731119,21896368.0
1060942736,7305545.5
1060953646,27185142.0
1061777512,29910820.0
1063352576,21900020.0
1063492083,23163830.0
1064227773,27604988.0
1065071029,14285525.0
1065179054,19727358.0
106530242,23083076.0
106558646,1073553.0
106685184,19392834.0
1066858964,34211176.0
106705133,8329960.0
1067398856,6012135.0
1067885278,17483366.0
1067970,23383090.0
1068098496,20431306.0
1068298311,18693984.0
1068515581,22829612.0
1069211376,33715770.0
1071550768,17066380.0
1071673479,838820.6
1071727846,36710040.0
1072278088,23255414.0
1072995306,9066164.0
1074297431,18002564.0
1074331622,11033826.0
107456883,25602872.0
1074855139,17221344.0
1075283470,25033644.0
1075411242,27631936.0
