segment_id,time_to_eruption
1000213997,17728766.0
100023368,31796230.0
1000488999,13153039.0
1001028887,24375484.0
1001857862,12198074.0
1003310246,14801078.0
1003545497,29274576.0
1004288653,26956986.0
10044968,8448870.0
1005166812,31524284.0
1005502784,20400390.0
1005767712,19655430.0
1005985933,21823774.0
1006013726,34793710.0
1006026494,29647284.0
1006540019,19042960.0
1007067208,34699340.0
1007233480,13152931.0
100741545,35264680.0
100781580,9364162.0
1008031106,22613922.0
1008453141,7535273.0
1008467020,18661542.0
1008990702,16058373.0
100924436,11398799.0
1009570124,10812589.0
1010782837,24218166.0
101092507,16859988.0
1010943716,15130398.0
1011004896,12865844.0
101110196,17526670.0
1011275894,24254960.0
1013422575,12921588.0
1013765862,9503350.0
1014679633,15569568.0
1016115878,22430452.0
1016184206,13255843.0
1017230048,18977180.0
1017425206,21750940.0
101767110,22282278.0
1017793579,12693540.0
1018339787,9141157.0
1018415836,28593542.0
1018835959,25027014.0
1019822001,22387090.0
1020904533,37432056.0
1021766991,32263094.0
1022303057,12580420.0
1022564826,12901674.0
1022792201,41288900.0
1022920538,10602418.0
102293055,12345627.0
1023129837,27754726.0
1023178939,10081718.0
1024202315,27418412.0
1025034217,34199110.0
1025592404,20080102.0
1026104909,10211482.0
1026215164,7658493.0
1026330044,16222237.0
1026893635,23904136.0
1027015334,15450739.0
1027196270,13978360.0
1027492850,26236586.0
1028291376,15925243.0
1028734549,13520509.0
1028909050,28334544.0
1028936480,10357554.0
1030142029,17931268.0
1030502977,17728940.0
1031020617,18068580.0
1031159375,23689724.0
1031162177,23151508.0
103255324,18852132.0
1033010545,16048304.0
1033712814,22644936.0
1034145574,17808374.0
1034149150,27790364.0
1034495604,8788308.0
1034575439,14697941.0
1034661081,33182240.0
1036359163,11543781.0
1036419067,17471116.0
1037409111,23720752.0
1037457727,43460132.0
1037866071,24670904.0
1037870582,26810128.0
1038229705,7263464.0
1038561162,21866960.0
1038795212,25970920.0
1039022988,19992766.0
1039467390,22500510.0
1040926190,34026104.0
1041238096,15100138.0
1042404145,25464842.0
1042683102,23689402.0
1042872766,24488234.0
1042966293,23919760.0
1044132676,37904412.0
1044145499,19429254.0
1044572708,19695354.0
1044918875,30322228.0
1044919243,13386366.0
1045961446,7228436.0
1046125885,18070828.0
1046298092,17008676.0
1047440176,28701660.0
1047553323,10605886.0
1048071171,29658630.0
1049029417,6578880.5
1049179883,25973552.0
1049458669,15247259.0
1049490456,18857924.0
1049718151,10579993.0
10500324,29141740.0
1051297459,14811958.0
1051723909,16599298.0
1052096870,19617122.0
105231979,7019733.5
1052598935,24908356.0
1053288769,27738010.0
1053506000,17503630.0
1053709012,14169019.0
1054155456,11997902.0
1054183033,14752557.0
1055110288,18923242.0
1055280734,16550954.0
1055292020,26834378.0
105565188,11493171.0
1055715186,21757500.0
1056283823,35683650.0
1057143322,19286660.0
1057565195,20272108.0
1057891675,24741292.0
1058184184,21016262.0
1058754098,22682604.0
1058988926,26760854.0
1060658700,2066870.2
1060731119,16890890.0
1060942736,8696960.0
1060953646,29469910.0
1061777512,25997548.0
1063352576,23347148.0
1063492083,21433478.0
1064227773,25638044.0
1065071029,12363020.0
1065179054,20279704.0
106530242,22393420.0
106558646,998754.2
106685184,18143520.0
1066858964,33173388.0
106705133,7165786.5
1067398856,5017365.5
1067885278,17871670.0
1067970,23158396.0
1068098496,16086490.0
1068298311,14334726.0
1068515581,24029578.0
1069211376,34332056.0
1071550768,21132874.0
1071673479,849258.0
1071727846,24623810.0
1072278088,20065500.0
1072995306,9070925.0
1074297431,18503098.0
1074331622,10675225.0
107456883,22764076.0
1074855139,16179173.0
1075283470,20456772.0
1075411242,30174554.0
1075732342,22700408.0
1076096350,28739844.0
107666202,22388676.0
1077472023,32603252.0
1079683965,6107809.0
1079951835,23547452.0
1080323153,16382376.0
1080844241,20177450.0
108203668,19378428.0
108213146,24926596.0
1082262945,21458984.0
1082864378,24550648.0
1083707533,26193280.0
108403661,3927331.2
1084397983,10080802.0
1084431292,37458910.0
1084581069,23654718.0
1085038607,9331890.0
1085084497,32363930.0
1085229280,22297684.0
1085510648,16550394.0
1085881951,23052950.0
1085882007,23764884.0
1085910515,17518816.0
108610409,11669394.0
1086569026,18481256.0
1086820883,11286190.0
1086962283,20378076.0
1087163936,17921532.0
108734762,11572214.0
1087612350,29739132.0
1087681649,15973843.0
1088360907,23224734.0
108885370,19280970.0
1088867007,30443914.0
1089106361,15806339.0
1089622428,21711548.0
1089767427,25092900.0
108980580,22652874.0
1091470526,10101627.0
1091631666,16616115.0
1091745945,2472627.5
1092124990,13635123.0
1092555354,30541584.0
109341864,23917892.0
1094588886,21713438.0
1094824382,22165372.0
1095039261,13361784.0
1095263306,16704845.0
1096077505,21991944.0
1096565436,12840361.0
10968059,48333496.0
1097472544,44988570.0
109822679,11379434.0
1099056611,25902474.0
1099388776,1326155.2
1099472249,30949894.0
1099564840,24152834.0
1100048277,15611123.0
1100276687,9781086.0
1100541264,6252279.5
110077966,27282636.0
1101672261,33044388.0
1102273593,23036274.0
1102402906,12486612.0
1102541950,14832371.0
1102809614,25636404.0
1102814669,14251659.0
1103082804,34532160.0
1103286910,18858284.0
1103368940,31446700.0
110350278,26898758.0
1103540935,4613304.5
110368744,7194121.0
1104014396,1379021.4
110406323,25166228.0
1105331011,25466304.0
1105982863,11644678.0
1106241100,23971268.0
1106563471,19683062.0
1107289052,37160580.0
1107461160,28176422.0
110836519,17030794.0
1108430240,21727476.0
110897870,22385624.0
1110364836,21232124.0
1111519643,29728928.0
1112589641,24022468.0
1112725405,19925394.0
1114166998,16549413.0
1115292010,28155290.0
1116004069,47198120.0
1116487834,18279454.0
1117004656,24791614.0
1117136867,22885586.0
1117195616,25756676.0
1117947416,18037468.0
1118238925,10270414.0
111846917,28991852.0
1118482512,15880672.0
1118815295,13929914.0
1118878688,7983684.0
1119261733,14925117.0
1119530134,19552092.0
1119629515,16329373.0
1120000702,21500476.0
112044852,27681116.0
1121880142,15713843.0
1122235886,14145611.0
1122555066,17685616.0
1122574109,18907578.0
1123664964,31027306.0
1124294151,18064892.0
1125699550,17119540.0
1126221533,17089640.0
1126641381,20093220.0
1126757306,22036826.0
1126796520,16471280.0
1126811259,13946016.0
1127832368,22445394.0
1128226922,19584484.0
1128498225,23644762.0
1129027163,26586774.0
1129221340,18240986.0
1130257145,21490410.0
1130720014,31302572.0
1131027065,10617465.0
1131427620,23280646.0
1131523873,35343050.0
1132295917,24645344.0
1132486761,21113758.0
1133082361,15955566.0
1134509383,22995142.0
1134521236,35679510.0
